total_number_messages_human;total_number_messages_agent;world_nr;tick_nr
10;2;1;212
10;2;1;213
10;2;1;214
10;2;1;215
10;2;1;216
10;2;1;217
10;2;1;218
10;2;1;219
10;2;1;220
11;2;1;221
11;2;1;222
11;2;1;223
11;2;1;224
11;2;1;225
11;3;1;226
11;3;1;227
11;3;1;228
11;3;1;229
11;3;1;230
11;3;1;231
11;3;1;232
11;3;1;233
11;3;1;234
11;3;1;235
11;3;1;236
11;3;1;237
11;3;1;238
11;3;1;239
11;3;1;240
11;3;1;241
11;3;1;242
11;3;1;243
11;3;1;244
11;3;1;245
11;3;1;246
11;3;1;247
11;3;1;248
11;3;1;249
11;3;1;250
11;3;1;251
11;3;1;252
11;3;1;253
11;3;1;254
11;3;1;255
11;3;1;256
11;3;1;257
11;3;1;258
11;3;1;259
11;3;1;260
11;3;1;261
11;3;1;262
11;3;1;263
11;3;1;264
11;3;1;265
11;3;1;266
11;3;1;267
11;3;1;268
11;3;1;269
11;3;1;270
11;3;1;271
11;3;1;272
11;3;1;273
11;3;1;274
11;3;1;275
11;3;1;276
11;3;1;277
11;3;1;278
11;3;1;279
11;3;1;280
11;3;1;281
11;3;1;282
11;3;1;283
11;3;1;284
11;3;1;285
11;3;1;286
11;3;1;287
11;3;1;288
11;3;1;289
11;3;1;290
11;3;1;291
11;3;1;292
11;3;1;293
11;3;1;294
11;3;1;295
11;3;1;296
11;3;1;297
11;3;1;298
11;3;1;299
11;3;1;300
11;3;1;301
11;3;1;302
11;3;1;303
11;3;1;304
11;3;1;305
11;3;1;306
11;3;1;307
11;3;1;308
11;3;1;309
11;3;1;310
11;3;1;311
11;3;1;312
11;3;1;313
11;3;1;314
11;3;1;315
11;3;1;316
11;3;1;317
11;3;1;318
11;3;1;319
11;3;1;320
11;3;1;321
11;3;1;322
11;3;1;323
11;3;1;324
11;3;1;325
11;4;1;326
11;4;1;327
11;4;1;328
11;4;1;329
11;4;1;330
11;4;1;331
11;4;1;332
11;4;1;333
11;4;1;334
11;4;1;335
11;4;1;336
11;4;1;337
11;4;1;338
11;4;1;339
11;4;1;340
11;4;1;341
11;4;1;342
11;4;1;343
11;4;1;344
11;4;1;345
11;4;1;346
11;4;1;347
11;4;1;348
11;4;1;349
11;4;1;350
11;4;1;351
11;4;1;352
11;4;1;353
11;4;1;354
11;4;1;355
11;4;1;356
11;4;1;357
11;4;1;358
11;4;1;359
11;4;1;360
11;4;1;361
11;4;1;362
11;4;1;363
11;4;1;364
11;4;1;365
11;4;1;366
11;4;1;367
11;4;1;368
11;4;1;369
11;4;1;370
11;4;1;371
11;4;1;372
12;4;1;373
12;5;1;374
12;5;1;375
12;5;1;376
12;5;1;377
12;5;1;378
12;5;1;379
12;5;1;380
12;5;1;381
12;5;1;382
12;5;1;383
12;5;1;384
12;5;1;385
12;5;1;386
12;5;1;387
12;5;1;388
12;5;1;389
12;5;1;390
12;5;1;391
12;5;1;392
12;5;1;393
12;5;1;394
12;5;1;395
12;5;1;396
12;5;1;397
12;5;1;398
12;5;1;399
12;5;1;400
12;5;1;401
12;5;1;402
12;5;1;403
12;5;1;404
12;5;1;405
12;5;1;406
12;5;1;407
12;5;1;408
12;5;1;409
12;5;1;410
12;5;1;411
12;5;1;412
12;5;1;413
12;5;1;414
12;5;1;415
12;5;1;416
12;5;1;417
12;5;1;418
12;5;1;419
12;5;1;420
12;5;1;421
12;5;1;422
12;5;1;423
12;5;1;424
12;5;1;425
12;5;1;426
12;5;1;427
12;5;1;428
12;5;1;429
12;5;1;430
12;5;1;431
12;5;1;432
12;5;1;433
12;5;1;434
12;5;1;435
12;5;1;436
12;5;1;437
12;5;1;438
12;5;1;439
12;5;1;440
12;5;1;441
12;5;1;442
12;5;1;443
12;5;1;444
12;6;1;445
12;6;1;446
12;6;1;447
12;6;1;448
12;6;1;449
12;6;1;450
12;6;1;451
12;6;1;452
12;6;1;453
12;6;1;454
12;6;1;455
12;6;1;456
12;6;1;457
12;6;1;458
12;6;1;459
12;6;1;460
12;6;1;461
12;6;1;462
12;6;1;463
12;6;1;464
12;6;1;465
12;6;1;466
12;6;1;467
12;6;1;468
12;6;1;469
12;6;1;470
12;6;1;471
12;6;1;472
12;6;1;473
12;6;1;474
12;6;1;475
12;6;1;476
12;6;1;477
13;6;1;478
13;6;1;479
13;6;1;480
13;6;1;481
13;6;1;482
13;6;1;483
13;6;1;484
13;6;1;485
13;6;1;486
13;6;1;487
13;6;1;488
13;6;1;489
13;6;1;490
13;6;1;491
13;6;1;492
13;6;1;493
13;6;1;494
13;6;1;495
13;6;1;496
13;6;1;497
13;6;1;498
13;6;1;499
13;6;1;500
13;6;1;501
13;6;1;502
13;6;1;503
13;6;1;504
13;7;1;505
13;7;1;506
13;7;1;507
13;7;1;508
13;7;1;509
13;7;1;510
13;7;1;511
13;7;1;512
13;7;1;513
13;7;1;514
13;7;1;515
13;7;1;516
13;7;1;517
13;7;1;518
13;7;1;519
13;7;1;520
13;7;1;521
13;7;1;522
13;7;1;523
13;7;1;524
13;7;1;525
13;7;1;526
13;7;1;527
13;7;1;528
13;7;1;529
13;7;1;530
13;7;1;531
13;7;1;532
13;7;1;533
13;7;1;534
13;7;1;535
13;7;1;536
13;7;1;537
13;7;1;538
13;7;1;539
13;7;1;540
13;8;1;541
13;8;1;542
13;8;1;543
13;8;1;544
13;8;1;545
13;8;1;546
13;8;1;547
13;8;1;548
13;8;1;549
13;8;1;550
13;8;1;551
13;8;1;552
13;8;1;553
13;8;1;554
13;8;1;555
13;8;1;556
13;8;1;557
13;8;1;558
13;8;1;559
13;8;1;560
13;8;1;561
13;8;1;562
13;8;1;563
13;8;1;564
13;8;1;565
13;8;1;566
13;8;1;567
13;8;1;568
13;8;1;569
13;8;1;570
13;8;1;571
13;8;1;572
13;8;1;573
13;8;1;574
13;8;1;575
13;8;1;576
13;8;1;577
13;8;1;578
13;8;1;579
13;8;1;580
13;8;1;581
13;8;1;582
13;8;1;583
13;8;1;584
13;8;1;585
13;8;1;586
13;8;1;587
13;8;1;588
13;8;1;589
13;8;1;590
13;8;1;591
13;8;1;592
13;8;1;593
13;8;1;594
13;8;1;595
13;8;1;596
13;8;1;597
13;8;1;598
13;8;1;599
14;8;1;600
14;9;1;601
14;9;1;602
14;9;1;603
14;9;1;604
14;9;1;605
14;9;1;606
14;9;1;607
14;9;1;608
14;9;1;609
14;9;1;610
14;9;1;611
14;9;1;612
14;9;1;613
14;9;1;614
14;9;1;615
14;9;1;616
14;9;1;617
14;9;1;618
14;9;1;619
14;9;1;620
14;9;1;621
14;9;1;622
14;9;1;623
14;9;1;624
14;9;1;625
14;9;1;626
14;9;1;627
14;9;1;628
14;9;1;629
14;9;1;630
14;9;1;631
14;9;1;632
14;9;1;633
14;9;1;634
14;9;1;635
14;9;1;636
14;9;1;637
14;9;1;638
14;9;1;639
14;9;1;640
14;9;1;641
14;9;1;642
14;9;1;643
14;9;1;644
14;9;1;645
14;9;1;646
14;9;1;647
14;9;1;648
14;9;1;649
14;9;1;650
14;9;1;651
14;9;1;652
14;9;1;653
14;9;1;654
14;9;1;655
14;9;1;656
14;9;1;657
14;9;1;658
14;10;1;659
14;10;1;660
14;10;1;661
14;10;1;662
14;10;1;663
14;10;1;664
14;10;1;665
14;10;1;666
14;10;1;667
14;10;1;668
14;10;1;669
14;10;1;670
14;10;1;671
14;10;1;672
14;10;1;673
14;10;1;674
14;10;1;675
14;10;1;676
14;10;1;677
14;10;1;678
14;10;1;679
14;10;1;680
14;10;1;681
14;10;1;682
14;10;1;683
14;10;1;684
14;10;1;685
14;10;1;686
14;10;1;687
14;10;1;688
14;10;1;689
14;10;1;690
14;10;1;691
14;10;1;692
14;10;1;693
14;10;1;694
14;10;1;695
14;10;1;696
14;10;1;697
14;10;1;698
14;10;1;699
14;10;1;700
14;10;1;701
14;10;1;702
14;10;1;703
14;10;1;704
14;10;1;705
14;10;1;706
14;10;1;707
14;10;1;708
14;10;1;709
14;10;1;710
14;10;1;711
14;10;1;712
14;10;1;713
14;10;1;714
14;10;1;715
14;10;1;716
14;10;1;717
14;10;1;718
14;10;1;719
14;10;1;720
14;10;1;721
14;10;1;722
14;10;1;723
14;10;1;724
14;10;1;725
14;10;1;726
14;10;1;727
14;10;1;728
14;10;1;729
14;10;1;730
14;10;1;731
14;10;1;732
14;10;1;733
14;10;1;734
14;10;1;735
14;10;1;736
14;10;1;737
14;10;1;738
14;10;1;739
14;10;1;740
14;10;1;741
14;10;1;742
14;10;1;743
14;10;1;744
14;10;1;745
14;10;1;746
14;10;1;747
14;10;1;748
14;10;1;749
14;10;1;750
14;10;1;751
15;10;1;752
15;10;1;753
15;10;1;754
15;10;1;755
15;10;1;756
15;10;1;757
15;10;1;758
15;10;1;759
15;10;1;760
15;10;1;761
15;10;1;762
15;10;1;763
15;10;1;764
15;10;1;765
15;10;1;766
15;10;1;767
15;10;1;768
15;10;1;769
15;10;1;770
15;10;1;771
15;10;1;772
15;10;1;773
15;10;1;774
15;10;1;775
15;10;1;776
15;10;1;777
15;10;1;778
15;12;1;779
15;12;1;780
15;12;1;781
15;12;1;782
15;12;1;783
15;12;1;784
15;12;1;785
15;12;1;786
15;12;1;787
15;12;1;788
15;12;1;789
15;12;1;790
15;12;1;791
15;12;1;792
15;12;1;793
15;12;1;794
15;12;1;795
15;12;1;796
15;12;1;797
15;12;1;798
15;12;1;799
15;12;1;800
15;12;1;801
15;12;1;802
15;12;1;803
15;12;1;804
15;12;1;805
15;12;1;806
15;12;1;807
15;12;1;808
15;12;1;809
15;12;1;810
15;12;1;811
15;12;1;812
15;12;1;813
15;12;1;814
15;12;1;815
15;12;1;816
15;12;1;817
15;12;1;818
15;12;1;819
15;12;1;820
15;12;1;821
15;12;1;822
15;12;1;823
15;12;1;824
15;12;1;825
15;12;1;826
15;12;1;827
15;12;1;828
15;12;1;829
15;12;1;830
15;12;1;831
15;12;1;832
15;12;1;833
15;12;1;834
15;12;1;835
15;12;1;836
15;12;1;837
15;12;1;838
15;12;1;839
15;12;1;840
15;12;1;841
15;12;1;842
15;12;1;843
15;12;1;844
15;12;1;845
15;12;1;846
15;12;1;847
15;12;1;848
15;12;1;849
15;12;1;850
15;12;1;851
15;12;1;852
15;12;1;853
15;12;1;854
15;12;1;855
15;12;1;856
15;12;1;857
15;12;1;858
15;12;1;859
15;12;1;860
15;12;1;861
15;12;1;862
15;12;1;863
15;12;1;864
15;12;1;865
15;12;1;866
15;12;1;867
15;12;1;868
15;12;1;869
15;12;1;870
15;12;1;871
15;12;1;872
15;12;1;873
15;12;1;874
15;12;1;875
15;12;1;876
15;12;1;877
15;12;1;878
15;12;1;879
15;12;1;880
15;12;1;881
15;12;1;882
15;12;1;883
15;12;1;884
15;12;1;885
15;12;1;886
15;12;1;887
15;12;1;888
15;12;1;889
15;12;1;890
15;12;1;891
15;12;1;892
15;12;1;893
15;12;1;894
15;12;1;895
15;12;1;896
15;12;1;897
15;12;1;898
15;12;1;899
15;12;1;900
15;12;1;901
15;12;1;902
15;12;1;903
15;12;1;904
15;12;1;905
15;12;1;906
15;12;1;907
15;12;1;908
15;12;1;909
15;12;1;910
15;12;1;911
15;12;1;912
15;12;1;913
15;12;1;914
15;12;1;915
15;12;1;916
15;12;1;917
15;12;1;918
15;12;1;919
15;12;1;920
15;12;1;921
15;12;1;922
15;12;1;923
15;12;1;924
15;12;1;925
15;12;1;926
15;12;1;927
15;12;1;928
15;12;1;929
15;12;1;930
15;12;1;931
15;12;1;932
15;12;1;933
15;12;1;934
15;12;1;935
15;12;1;936
15;12;1;937
15;12;1;938
15;12;1;939
15;12;1;940
15;12;1;941
15;12;1;942
15;12;1;943
15;12;1;944
15;12;1;945
15;12;1;946
15;12;1;947
15;12;1;948
15;12;1;949
15;12;1;950
15;12;1;951
15;12;1;952
15;12;1;953
15;12;1;954
15;12;1;955
15;12;1;956
15;12;1;957
15;12;1;958
15;12;1;959
15;12;1;960
15;12;1;961
15;12;1;962
15;12;1;963
15;12;1;964
15;12;1;965
15;12;1;966
15;12;1;967
15;12;1;968
15;12;1;969
15;12;1;970
15;12;1;971
15;12;1;972
15;12;1;973
15;12;1;974
15;12;1;975
15;12;1;976
15;12;1;977
15;12;1;978
15;12;1;979
15;12;1;980
15;12;1;981
15;12;1;982
15;12;1;983
15;12;1;984
15;12;1;985
15;12;1;986
15;12;1;987
15;12;1;988
15;12;1;989
15;12;1;990
15;12;1;991
15;12;1;992
15;12;1;993
15;12;1;994
15;12;1;995
15;12;1;996
15;12;1;997
15;12;1;998
15;12;1;999
15;12;1;1000
15;12;1;1001
15;12;1;1002
15;12;1;1003
15;12;1;1004
15;12;1;1005
15;12;1;1006
15;12;1;1007
15;12;1;1008
15;12;1;1009
15;12;1;1010
15;12;1;1011
15;12;1;1012
15;12;1;1013
15;12;1;1014
15;12;1;1015
15;12;1;1016
15;12;1;1017
15;12;1;1018
15;12;1;1019
15;12;1;1020
15;12;1;1021
15;12;1;1022
15;12;1;1023
15;12;1;1024
15;12;1;1025
15;12;1;1026
15;12;1;1027
15;12;1;1028
15;12;1;1029
15;12;1;1030
15;12;1;1031
15;12;1;1032
15;12;1;1033
15;12;1;1034
15;12;1;1035
15;12;1;1036
15;12;1;1037
15;12;1;1038
15;12;1;1039
15;12;1;1040
15;12;1;1041
15;12;1;1042
15;12;1;1043
15;12;1;1044
15;12;1;1045
15;12;1;1046
15;12;1;1047
15;12;1;1048
15;12;1;1049
15;12;1;1050
15;12;1;1051
15;12;1;1052
15;12;1;1053
15;12;1;1054
15;12;1;1055
15;12;1;1056
15;12;1;1057
15;12;1;1058
15;12;1;1059
15;12;1;1060
15;12;1;1061
15;12;1;1062
15;12;1;1063
15;12;1;1064
15;12;1;1065
15;12;1;1066
15;12;1;1067
15;12;1;1068
15;12;1;1069
15;12;1;1070
15;12;1;1071
15;12;1;1072
15;12;1;1073
15;12;1;1074
15;12;1;1075
15;12;1;1076
15;12;1;1077
15;12;1;1078
15;12;1;1079
15;12;1;1080
15;12;1;1081
15;12;1;1082
15;12;1;1083
15;12;1;1084
15;12;1;1085
15;12;1;1086
15;12;1;1087
15;12;1;1088
15;12;1;1089
15;12;1;1090
15;12;1;1091
15;12;1;1092
15;12;1;1093
15;12;1;1094
15;12;1;1095
15;12;1;1096
15;12;1;1097
15;12;1;1098
15;12;1;1099
15;12;1;1100
15;12;1;1101
15;12;1;1102
15;12;1;1103
15;12;1;1104
15;12;1;1105
15;12;1;1106
15;12;1;1107
15;12;1;1108
15;12;1;1109
15;12;1;1110
15;12;1;1111
15;12;1;1112
15;12;1;1113
15;12;1;1114
15;12;1;1115
15;12;1;1116
15;12;1;1117
15;12;1;1118
15;12;1;1119
15;12;1;1120
15;12;1;1121
15;12;1;1122
15;12;1;1123
15;12;1;1124
15;12;1;1125
15;12;1;1126
15;12;1;1127
15;12;1;1128
15;12;1;1129
15;12;1;1130
15;12;1;1131
15;12;1;1132
15;12;1;1133
15;12;1;1134
15;12;1;1135
15;12;1;1136
15;12;1;1137
15;12;1;1138
15;12;1;1139
15;12;1;1140
15;12;1;1141
15;12;1;1142
15;12;1;1143
15;12;1;1144
15;12;1;1145
15;12;1;1146
15;12;1;1147
15;12;1;1148
15;12;1;1149
15;12;1;1150
15;12;1;1151
15;12;1;1152
15;12;1;1153
15;12;1;1154
15;12;1;1155
15;12;1;1156
15;12;1;1157
15;12;1;1158
15;12;1;1159
15;12;1;1160
15;12;1;1161
15;12;1;1162
15;12;1;1163
15;12;1;1164
15;12;1;1165
15;12;1;1166
15;12;1;1167
15;12;1;1168
15;12;1;1169
15;12;1;1170
15;12;1;1171
15;12;1;1172
15;12;1;1173
15;12;1;1174
15;12;1;1175
15;12;1;1176
15;12;1;1177
15;12;1;1178
15;12;1;1179
15;12;1;1180
15;12;1;1181
15;12;1;1182
15;12;1;1183
15;12;1;1184
15;12;1;1185
15;12;1;1186
15;12;1;1187
15;12;1;1188
15;12;1;1189
15;12;1;1190
15;12;1;1191
15;12;1;1192
15;12;1;1193
15;12;1;1194
15;12;1;1195
15;12;1;1196
15;12;1;1197
15;12;1;1198
15;12;1;1199
15;12;1;1200
15;12;1;1201
15;12;1;1202
15;12;1;1203
15;12;1;1204
15;12;1;1205
15;12;1;1206
15;12;1;1207
15;12;1;1208
15;12;1;1209
15;12;1;1210
15;12;1;1211
15;12;1;1212
15;12;1;1213
15;12;1;1214
15;12;1;1215
15;12;1;1216
15;12;1;1217
15;12;1;1218
15;12;1;1219
15;12;1;1220
15;12;1;1221
15;12;1;1222
15;12;1;1223
15;12;1;1224
15;12;1;1225
15;12;1;1226
15;12;1;1227
15;12;1;1228
15;12;1;1229
15;12;1;1230
15;12;1;1231
15;12;1;1232
15;12;1;1233
15;12;1;1234
15;12;1;1235
15;12;1;1236
15;12;1;1237
15;12;1;1238
15;12;1;1239
15;12;1;1240
15;12;1;1241
15;12;1;1242
15;12;1;1243
15;12;1;1244
15;12;1;1245
15;12;1;1246
15;12;1;1247
15;12;1;1248
15;12;1;1249
15;12;1;1250
15;12;1;1251
15;12;1;1252
15;12;1;1253
15;12;1;1254
15;12;1;1255
15;12;1;1256
15;12;1;1257
15;12;1;1258
15;12;1;1259
15;12;1;1260
15;12;1;1261
15;12;1;1262
15;12;1;1263
15;12;1;1264
15;12;1;1265
15;12;1;1266
15;12;1;1267
15;12;1;1268
15;12;1;1269
15;12;1;1270
15;12;1;1271
15;12;1;1272
15;12;1;1273
15;12;1;1274
15;12;1;1275
15;12;1;1276
15;12;1;1277
15;12;1;1278
15;12;1;1279
15;12;1;1280
15;12;1;1281
15;12;1;1282
15;12;1;1283
15;12;1;1284
15;12;1;1285
15;12;1;1286
15;12;1;1287
15;12;1;1288
15;12;1;1289
15;12;1;1290
15;12;1;1291
15;12;1;1292
15;12;1;1293
15;12;1;1294
15;12;1;1295
15;12;1;1296
15;12;1;1297
15;12;1;1298
15;12;1;1299
15;12;1;1300
15;12;1;1301
15;12;1;1302
15;12;1;1303
15;12;1;1304
15;12;1;1305
15;12;1;1306
15;12;1;1307
15;12;1;1308
15;12;1;1309
15;12;1;1310
15;12;1;1311
15;12;1;1312
15;12;1;1313
15;12;1;1314
15;12;1;1315
15;12;1;1316
15;12;1;1317
15;12;1;1318
15;12;1;1319
15;12;1;1320
15;12;1;1321
15;12;1;1322
15;12;1;1323
15;12;1;1324
15;12;1;1325
15;12;1;1326
15;12;1;1327
15;12;1;1328
15;12;1;1329
15;12;1;1330
15;12;1;1331
15;12;1;1332
15;12;1;1333
15;12;1;1334
15;12;1;1335
15;12;1;1336
15;12;1;1337
15;12;1;1338
15;12;1;1339
15;12;1;1340
15;12;1;1341
15;12;1;1342
15;12;1;1343
15;12;1;1344
15;12;1;1345
15;12;1;1346
15;12;1;1347
15;12;1;1348
15;12;1;1349
15;12;1;1350
15;12;1;1351
15;12;1;1352
15;12;1;1353
15;12;1;1354
15;12;1;1355
15;12;1;1356
15;12;1;1357
15;12;1;1358
15;12;1;1359
15;12;1;1360
15;12;1;1361
15;12;1;1362
15;12;1;1363
15;12;1;1364
15;12;1;1365
15;12;1;1366
15;12;1;1367
15;12;1;1368
15;12;1;1369
15;12;1;1370
15;12;1;1371
15;12;1;1372
15;12;1;1373
15;12;1;1374
15;12;1;1375
15;12;1;1376
15;12;1;1377
15;12;1;1378
15;12;1;1379
15;12;1;1380
15;12;1;1381
15;12;1;1382
15;12;1;1383
15;12;1;1384
15;12;1;1385
15;12;1;1386
15;12;1;1387
15;12;1;1388
15;12;1;1389
15;12;1;1390
15;12;1;1391
15;12;1;1392
15;12;1;1393
15;12;1;1394
15;12;1;1395
15;12;1;1396
15;12;1;1397
15;12;1;1398
15;12;1;1399
15;12;1;1400
15;12;1;1401
15;12;1;1402
15;12;1;1403
15;12;1;1404
15;12;1;1405
15;12;1;1406
15;12;1;1407
15;12;1;1408
15;12;1;1409
15;12;1;1410
15;12;1;1411
15;12;1;1412
15;12;1;1413
15;12;1;1414
15;12;1;1415
15;12;1;1416
15;12;1;1417
15;12;1;1418
15;12;1;1419
15;12;1;1420
15;12;1;1421
15;12;1;1422
15;12;1;1423
15;12;1;1424
15;12;1;1425
15;12;1;1426
15;12;1;1427
15;12;1;1428
15;12;1;1429
15;12;1;1430
15;12;1;1431
15;12;1;1432
15;12;1;1433
15;12;1;1434
15;12;1;1435
15;12;1;1436
15;12;1;1437
15;12;1;1438
15;12;1;1439
15;12;1;1440
15;12;1;1441
15;12;1;1442
15;12;1;1443
15;12;1;1444
15;12;1;1445
15;12;1;1446
15;12;1;1447
15;12;1;1448
15;12;1;1449
15;12;1;1450
15;12;1;1451
15;12;1;1452
15;12;1;1453
15;12;1;1454
15;12;1;1455
15;12;1;1456
15;12;1;1457
15;12;1;1458
15;12;1;1459
15;12;1;1460
15;12;1;1461
15;12;1;1462
15;12;1;1463
15;12;1;1464
15;12;1;1465
15;12;1;1466
15;12;1;1467
15;12;1;1468
15;12;1;1469
15;12;1;1470
15;12;1;1471
15;12;1;1472
15;12;1;1473
15;12;1;1474
15;12;1;1475
15;12;1;1476
15;12;1;1477
15;12;1;1478
15;12;1;1479
15;12;1;1480
15;12;1;1481
15;12;1;1482
15;12;1;1483
15;12;1;1484
15;12;1;1485
15;12;1;1486
15;12;1;1487
15;12;1;1488
15;12;1;1489
15;12;1;1490
15;12;1;1491
15;12;1;1492
15;12;1;1493
15;12;1;1494
15;12;1;1495
15;12;1;1496
15;12;1;1497
15;12;1;1498
15;12;1;1499
15;12;1;1500
15;12;1;1501
15;12;1;1502
15;12;1;1503
15;12;1;1504
15;12;1;1505
15;12;1;1506
15;12;1;1507
15;12;1;1508
15;12;1;1509
15;12;1;1510
15;12;1;1511
15;12;1;1512
15;12;1;1513
15;12;1;1514
15;12;1;1515
15;12;1;1516
15;12;1;1517
15;12;1;1518
15;12;1;1519
15;12;1;1520
15;12;1;1521
15;12;1;1522
15;12;1;1523
15;12;1;1524
15;12;1;1525
15;12;1;1526
15;12;1;1527
15;12;1;1528
15;12;1;1529
15;12;1;1530
15;12;1;1531
15;12;1;1532
15;12;1;1533
15;12;1;1534
15;12;1;1535
15;12;1;1536
15;12;1;1537
15;12;1;1538
15;12;1;1539
15;12;1;1540
15;12;1;1541
15;12;1;1542
15;12;1;1543
15;12;1;1544
15;12;1;1545
15;12;1;1546
15;12;1;1547
15;12;1;1548
15;12;1;1549
15;12;1;1550
15;12;1;1551
15;12;1;1552
15;12;1;1553
15;12;1;1554
15;12;1;1555
15;12;1;1556
15;12;1;1557
15;12;1;1558
15;12;1;1559
15;12;1;1560
15;12;1;1561
15;12;1;1562
15;12;1;1563
15;12;1;1564
15;12;1;1565
15;12;1;1566
15;12;1;1567
15;12;1;1568
15;12;1;1569
15;12;1;1570
15;12;1;1571
15;12;1;1572
15;12;1;1573
15;12;1;1574
15;12;1;1575
15;12;1;1576
15;12;1;1577
15;12;1;1578
15;12;1;1579
15;12;1;1580
15;12;1;1581
15;12;1;1582
15;12;1;1583
15;12;1;1584
15;12;1;1585
15;12;1;1586
15;12;1;1587
15;12;1;1588
15;12;1;1589
15;12;1;1590
15;12;1;1591
15;12;1;1592
15;12;1;1593
15;12;1;1594
15;12;1;1595
15;12;1;1596
15;12;1;1597
15;12;1;1598
15;12;1;1599
15;12;1;1600
15;12;1;1601
15;12;1;1602
15;12;1;1603
15;12;1;1604
15;12;1;1605
15;12;1;1606
15;12;1;1607
15;12;1;1608
15;12;1;1609
15;12;1;1610
15;12;1;1611
15;12;1;1612
15;12;1;1613
15;12;1;1614
15;12;1;1615
15;12;1;1616
15;12;1;1617
15;12;1;1618
15;12;1;1619
15;12;1;1620
15;12;1;1621
15;12;1;1622
15;12;1;1623
15;12;1;1624
15;12;1;1625
15;12;1;1626
15;12;1;1627
15;12;1;1628
15;12;1;1629
15;12;1;1630
15;12;1;1631
15;12;1;1632
15;12;1;1633
15;12;1;1634
15;12;1;1635
15;12;1;1636
15;12;1;1637
15;12;1;1638
15;12;1;1639
15;12;1;1640
15;12;1;1641
15;12;1;1642
15;12;1;1643
15;12;1;1644
15;12;1;1645
15;12;1;1646
15;12;1;1647
15;12;1;1648
15;12;1;1649
15;12;1;1650
15;12;1;1651
15;12;1;1652
15;12;1;1653
15;12;1;1654
15;12;1;1655
15;12;1;1656
15;12;1;1657
15;12;1;1658
15;12;1;1659
