total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;124
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;125
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;126
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;127
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;128
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;129
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;130
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;131
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;132
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;133
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;134
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;135
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;136
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;137
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;138
0;9;0;0;0;2;0.25;0;0;0.16;0.02;0.33;0.17;0.0;1;139
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;140
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;141
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;142
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;143
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;144
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;145
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;146
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;147
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;148
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;149
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;150
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;151
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;152
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;153
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;154
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;155
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;156
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;157
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;158
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;159
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;160
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;161
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;162
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;163
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;164
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;165
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;166
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;167
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;168
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;169
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;170
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;171
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;172
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;173
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;174
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;175
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;176
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;177
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;178
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;179
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;180
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;181
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;182
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;183
0;10;0;0;0;2;0.25;0;0;0.16;0.03;0.33;0.17;0.0;1;184
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;185
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;186
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;187
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;188
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;189
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;190
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;191
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;192
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;193
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;194
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;195
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;196
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;197
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;198
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;199
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;200
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;201
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;202
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;203
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;204
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;205
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;206
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;207
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;208
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;209
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;210
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;211
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;212
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;213
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;214
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;215
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;216
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;217
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;218
0;11;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;219
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;220
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;221
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;222
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;223
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;224
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;225
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;226
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;227
0;12;0;0;0;2;0.25;0;0;0.16;0.04;0.33;0.17;0.0;1;228
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;229
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;230
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;231
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;232
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;233
0;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;234
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;235
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;236
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;237
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;238
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;239
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;240
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;241
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;242
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;243
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;244
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;245
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;246
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;247
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;248
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;249
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;250
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;251
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;252
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;253
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;254
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;255
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;256
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;257
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;258
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;259
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;260
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;261
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;262
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;263
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;264
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;265
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;266
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;267
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;268
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;269
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;270
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;271
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;272
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;273
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;274
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;275
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;276
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;277
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;278
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;279
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;280
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;281
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;282
1;13;0;0;0;2;0.25;0;0;0.16;0.05;0.33;0.17;0.0;1;283
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;284
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;285
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;286
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;287
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;288
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;289
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;290
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;291
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;292
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;293
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;294
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;295
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;296
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;297
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;298
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;299
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;300
1;14;0;0;0;2;0.25;0;0;0.16;0.06;0.33;0.17;0.0;1;301
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;302
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;303
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;304
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;305
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;306
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;307
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;308
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;309
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;310
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;311
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;312
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;313
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;314
1;16;0;0;0;2;0.25;0;0;0.17;0.06;0.33;0.17;0.0;1;315
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;316
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;317
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;318
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;319
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;320
1;17;0;0;0;2;0.25;0;0;0.17;0.07;0.33;0.17;0.0;1;321
