total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;150
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;151
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;152
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;153
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;154
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;155
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;156
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;157
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;158
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;159
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;160
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;161
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;162
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;163
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;164
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;165
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;166
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;167
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;168
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;169
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;170
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;171
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;172
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;173
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;174
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;175
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;176
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;177
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;178
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;179
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;180
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;181
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;182
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;183
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;184
0;2;0;0;0;2;0.25;0;0;0;0;0;0;0;1;185
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;186
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;187
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;188
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;189
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;190
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;191
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;192
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;193
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;194
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;195
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;196
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;197
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;198
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;199
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;200
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;201
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;202
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;203
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;204
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;205
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;206
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;207
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;208
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;209
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;210
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;211
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;212
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;213
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;214
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;215
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;216
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;217
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;218
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;219
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;220
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;221
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;222
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;223
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;224
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;225
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;226
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;227
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;228
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;229
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;230
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;231
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;232
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;233
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;234
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;235
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;236
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;237
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;238
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;239
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;240
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;241
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;242
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;243
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;244
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;245
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;246
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;247
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;248
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;249
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;250
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;251
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;252
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;253
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;254
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;255
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;256
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;257
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;258
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;259
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;260
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;261
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;262
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;263
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;264
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;265
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;266
0;3;0;0;0;2;0.25;0;0;0;0;0;0;0;1;267
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;268
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;269
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;270
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;271
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;272
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;273
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;274
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;275
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;276
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;277
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;278
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;279
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;280
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;281
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;282
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;283
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;284
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;285
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;286
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;287
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;288
0;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;289
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;290
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;291
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;292
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;293
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;294
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;295
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;296
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;297
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;298
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;299
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;300
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;301
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;302
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;303
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;304
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;305
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;306
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;307
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;308
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;309
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;310
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;311
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;312
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;313
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;314
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;315
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;316
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;317
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;318
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;319
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;320
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;321
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;322
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;323
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;324
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;325
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;326
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;327
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;328
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;329
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;330
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;331
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;332
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;333
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;334
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;335
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;336
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;337
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;338
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;339
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;340
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;341
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;342
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;343
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;344
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;345
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;346
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;347
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;348
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;349
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;350
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;351
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;352
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;353
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;354
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;355
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;356
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;357
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;358
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;359
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;360
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;361
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;362
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;363
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;364
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;365
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;366
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;367
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;368
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;369
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;370
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;371
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;372
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;373
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;374
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;375
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;376
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;377
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;378
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;379
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;380
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;381
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;382
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;383
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;384
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;385
1;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;386
2;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;387
2;4;0;0;0;2;0.25;0;0;0;0;0;0;0;1;388
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;389
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;390
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;391
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;392
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;393
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;394
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;395
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;396
2;5;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;397
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;398
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;399
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;400
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;401
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;402
2;6;0;0;0.0;2;0.25;0;0;0;0;0;0;0;1;403
